Age,Department,EnvironmentSatisfaction,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
44,Sales,3,Sales Executive,4,10317,4.679346441724341,False,12,3,4.531799950522933,3,0.0130114815207579,0.0,0
37,Research & Development,3,Manufacturing Director,2,5252,0.008548610799099,False,16,1,2.013288015824256,3,0.0,5.250037337767872,0
33,Research & Development,2,Research Scientist,4,3237,1.9231733402848843,False,15,3,2.00517896244247,3,0.8861384171426553,2.8633762017768305,0
30,Research & Development,4,Research Scientist,1,2505,5.83362656159152,True,19,3,4.201689205227236,3,0.0602324129366533,0.0,1
44,Sales,3,Sales Executive,3,5144,3.9878655280767257,False,23,2,2.993741646162733,4,4.852443862936098,7.457361138384408,0
30,Research & Development,3,Research Director,3,11018,3.9704614994440495,False,21,3,2.210126253501326,4,3.655510577460704,7.571718067730706,0
30,Sales,2,Sales Representative,1,2083,0.946309227810417,False,16,3,2.117723910536398,4,0.0,0.0,1
37,Research & Development,4,Laboratory Technician,1,3204,1.1562550309793065,False,12,3,2.2500588371954584,2,7.335595382636114,13.764853732298338,0
30,Research & Development,3,Research Scientist,3,4402,5.901969825356506,False,16,4,3.202887756452862,2,2.193330380591929,0.9748497612437166,1
40,Research & Development,4,Manager,4,16911,1.8785276316859052,False,15,3,2.9088551607060293,2,1.0117866372625166,3.0232534432126803,0
53,Sales,1,Manager,3,15536,2.0338773947910056,False,16,3,2.1164997808490598,2,3.9642614307450503,14.634521144011073,0
50,Research & Development,4,Manufacturing Director,4,7815,1.0896247288837284,False,11,3,1.8295096672853783,3,0.0285296954281262,7.868845672822783,0
27,Sales,1,Sales Representative,3,2861,3.2628957959352065,False,13,4,3.169921417401162,4,1.094652556955993,2.1094103836254505,1
28,Sales,4,Sales Representative,2,2346,0.9106675573997504,False,14,4,2.153573457801227,3,2.003768492855547,1.882530214521133,0
39,Research & Development,3,Laboratory Technician,4,3629,3.620570758548256,False,19,4,2.0358784648541217,3,0.0,0.0,0
35,Research & Development,4,Manufacturing Director,3,6900,8.492587123385272,False,14,2,3.0751273152111347,3,0.0,0.0,0
36,Research & Development,4,Research Scientist,3,3851,0.973451761886181,True,17,4,4.266931799961193,4,2.193606162364376,0.0,0
38,Sales,2,Sales Executive,2,4131,1.939876228452676,False,12,2,3.932162199455615,4,0.9789077020280365,1.8364795020661575,0
31,Sales,4,Sales Executive,4,7817,4.160849802554601,False,12,4,3.2518784062740416,3,0.971371964280645,7.382093903642762,0
31,Sales,3,Sales Executive,2,5080,1.0395621536391582,True,11,4,2.017158817379993,3,6.9985421456321175,8.979865099868533,0
43,Research & Development,2,Research Director,4,16937,4.23743450248694,True,14,3,2.957873137874918,2,0.0,0.0,0
27,Research & Development,2,Research Scientist,3,2859,0.9509670866975624,True,14,3,3.103292601973054,2,1.027165368776589,0.0,0
30,Sales,2,Sales Executive,4,9269,2.099880763862624,False,13,3,1.846551169511766,3,6.8997340345380085,4.103168191052589,0
39,Research & Development,2,Manager,3,16439,1.1382619197985742,True,14,3,2.9829411122661296,3,0.9828028794596034,5.866587085140826,0
36,Research & Development,3,Research Scientist,4,2513,0.941876041968912,False,16,3,3.0360535380347025,3,1.04332376656362,3.1753805151232504,0
50,Sales,3,Sales Executive,4,5845,0.0,True,23,4,1.939397806443236,1,1.0274856785103204,0.050495895459396,0
31,Research & Development,1,Research Scientist,3,3009,0.9766111573979338,False,17,4,1.11992778462634,2,3.9361619638616734,3.01537654978236,0
39,Research & Development,1,Research Director,3,16198,0.0,False,20,4,4.738305447112046,3,3.279314753447221,8.952661227837206,0
30,Research & Development,3,Research Scientist,4,4155,8.524512239003874,True,23,3,0.451151690810537,3,0.0,1.822016074010854,0
56,Research & Development,1,Laboratory Technician,4,2527,1.0297867161032004,False,17,4,2.615807727638104,3,1.0453312935482817,0.0,1
37,Research & Development,3,Manufacturing Director,3,4609,8.777997826339458,True,12,2,2.017992904175054,3,1.0824088252375264,1.0951971355054786,0
30,Research & Development,4,Research Scientist,4,5914,0.9960461320197112,False,13,4,2.0243170918409064,3,1.0912061532069028,9.443602945118077,0
37,Research & Development,4,Manufacturing Director,3,4194,2.02777300118367,False,10,4,2.9039424522040203,2,0.0,1.95139798486282,0
48,Research & Development,1,Research Director,2,15802,2.770182828016926,True,20,1,1.0323083070265051,2,0.0,7.0046112682656565,0
31,Research & Development,1,Laboratory Technician,4,2586,5.452254430935316,False,14,3,5.010404418344098,3,0.0,2.843748658555967,0
39,Research & Development,2,Research Scientist,4,5260,7.226446980407918,True,13,4,2.950985031416542,3,0.8073842838000875,8.110104311287122,0
43,Research & Development,3,Research Scientist,3,2762,1.955794160600096,False,13,4,2.0644813704079463,3,1.9828193743671496,2.140580131313356,0
35,Research & Development,1,Research Scientist,1,3383,0.8017107415273487,True,11,1,3.204017003437801,3,7.811084927216342,6.980001762613636,1
46,Sales,3,Sales Executive,1,4968,4.241414568462945,True,11,1,3.086383015427891,4,0.0,3.0470627464415028,0
56,Sales,1,Sales Executive,1,10624,5.961535402691993,True,13,2,1.947857160175331,2,2.2870570042427496,1.9751152367590408,1
50,Research & Development,1,Laboratory Technician,4,2294,4.081874882520774,False,19,2,5.121839600065566,3,0.0,0.0,0
35,Research & Development,4,Research Scientist,1,2425,0.9428331057173224,True,24,2,2.060294744465627,3,2.995485662075344,0.0,1
30,Sales,2,Sales Executive,4,9014,0.99947686256285,False,15,4,1.8930628054666048,3,2.7908817699868123,6.71678969502095,0
28,Sales,3,Sales Executive,1,4522,0.9918782703424764,False,12,2,2.0617703829002854,3,0.0,6.923743898057266,0
44,Research & Development,3,Healthcare Representative,4,7727,1.048122933447093,True,20,2,2.0805506938214045,3,6.1254102348152255,6.748959923959942,0
40,Research & Development,4,Research Scientist,4,4920,6.848604357628703,False,16,4,3.939813697599569,4,2.0906781968031463,9.083058454336989,0
37,Research & Development,4,Laboratory Technician,1,2376,0.9251858752052652,False,20,2,2.9709717018235877,3,1.100068766510271,1.8070872658746555,0
35,Research & Development,4,Research Scientist,1,3129,4.960958617014817,False,13,3,1.7643759724427557,3,0.9274818166688484,3.0480524116963905,0
47,Research & Development,3,Healthcare Representative,3,10724,6.7739976769333445,False,13,2,3.1464992319233827,3,3.922594654072685,8.431410368829996,0
40,Research & Development,3,Research Scientist,3,3793,8.694153195944093,False,15,2,0.4596862437250785,3,0.0,0.0159369668250526,0
27,Sales,4,Sales Executive,3,4405,1.010601474802394,True,12,1,3.105835445697568,3,0.0,4.0541208493184016,0
28,Research & Development,4,Research Scientist,3,2425,0.7995410860040695,False,13,3,0.5715726788988651,3,1.9531883103752117,1.88880591322546,0
55,Sales,1,Sales Executive,1,10999,5.9019794923095965,True,13,2,2.0846502192498795,2,2.237686664042063,2.043506322974666,1
33,Sales,1,Sales Executive,4,5121,5.534870830003067,True,14,4,2.174008835020873,2,1.976656750095467,1.8525049843797932,1
33,Research & Development,2,Manager,1,11361,1.069729777553291,True,23,4,2.062165537886512,3,0.0615453948621063,7.577578508978596,0
42,Sales,4,Manager,2,16158,1.068789850490364,False,17,2,1.9327164611393255,3,0.0,4.092207898148047,0
19,Sales,2,Sales Representative,4,1628,0.9329537402816276,True,12,3,2.020457420674961,4,0.0,0.0,1
40,Research & Development,2,Research Scientist,2,2128,6.029729630642709,True,16,4,2.19087134471656,3,0.0365517196918682,0.023393148821156,0
37,Research & Development,2,Research Director,3,12499,3.1385863320285434,False,12,1,2.971041168107944,3,1.0306189595840642,10.592204477596194,0
58,Research & Development,3,Research Scientist,1,4344,4.047236360705607,True,18,3,2.8918675639940306,3,2.0678008301632005,1.9170817882650844,0
37,Research & Development,4,Research Scientist,3,2751,1.0338315476227302,False,10,4,1.946795884408016,3,0.0021652954554907,2.729461017366323,0
36,Research & Development,3,Research Scientist,3,2723,3.063445305080325,False,17,1,1.8497605457144863,3,1.841293409556258,1.9249575047814316,0
37,Research & Development,3,Laboratory Technician,2,6653,8.3012823370435,False,15,3,2.118387185496237,2,0.0,3.155300899383843,0
43,Research & Development,4,Manager,1,17044,4.2160862757076725,False,13,2,1.8160710770094228,2,6.65086109612264,7.476708934822227,0
29,Sales,2,Sales Executive,4,5338,0.903381535446599,False,15,4,1.0231668704704584,3,0.074396743755418,7.711417436857095,0
41,Sales,4,Sales Executive,4,10869,3.180346409849754,False,13,4,2.989060803251758,4,7.355635540883709,14.15468035321901,0
29,Research & Development,4,Research Scientist,4,2327,0.8958469360311472,True,23,2,2.604041123766398,2,0.9104476717715692,0.0,1
21,Sales,3,Sales Representative,4,2562,0.8703545437566226,False,17,4,1.9646476969662516,3,2.043480733607051,2.0049646331104616,0
26,Research & Development,4,Laboratory Technician,4,3899,1.1868504262539974,True,14,2,3.154913891110996,4,4.502259153726483,6.333957223327991,1
37,Research & Development,4,Manufacturing Director,3,10663,1.0279404091730682,True,21,2,1.9351315588728355,3,4.866114184426129,14.425453469578608,0
28,Research & Development,2,Research Scientist,4,3800,8.328377797799906,False,12,2,2.9540476193213614,2,0.0076344920483464,2.637443784592801,0
47,Sales,2,Sales Executive,1,5150,5.225794616501348,True,21,3,2.102356280723253,2,0.9960885483637532,2.8864807015153437,0
34,Research & Development,2,Research Scientist,1,3068,1.8988473219791528,False,12,3,2.05753349940148,3,0.9333617045111744,2.8551098530695573,1
47,Research & Development,3,Manufacturing Director,1,6907,0.972427076535937,False,15,3,1.9548835920155545,2,5.341953478760278,10.7442408607771,0
30,Research & Development,2,Research Scientist,4,3010,1.1224427105846957,False,19,4,4.5840415020981125,3,1.846396972109012,7.5943453547952355,0
33,Research & Development,2,Healthcare Representative,4,4543,0.0408197410330662,True,13,1,4.31217406623804,3,8.0705388845339,1.0330057395112158,0
18,Sales,2,Sales Representative,4,1503,0.9168672123374518,True,12,3,2.098800581799213,4,0.0389773549185815,0.0,1
40,Sales,3,Sales Executive,2,10045,0.0003832937038177,False,11,4,2.9560992182208325,3,6.6418066681376144,6.737888533525792,0
30,Research & Development,3,Research Scientist,4,2060,1.0611492658816244,False,11,3,4.340070402157794,4,0.0740384039960449,3.1516509552905467,0
35,Sales,1,Sales Executive,4,10591,0.914507692388056,False,20,1,3.0261065481179505,2,1.980341248568161,0.9483030995344152,0
45,Human Resources,3,Human Resources,3,9917,4.283044766781136,False,22,3,1.9981713261401337,4,0.0408311452887925,2.8558325154908437,0
32,Research & Development,3,Manufacturing Director,2,7787,0.995642980159368,False,10,1,2.035055901543541,3,4.22116866259384,7.308805338757412,1
29,Sales,3,Sales Executive,4,6749,2.0811846365588464,True,11,4,2.0818551526348017,3,0.9279271048877814,3.7338898428057368,0
34,Sales,1,Sales Executive,4,5143,4.309896608409338,False,13,4,3.0041319042572834,3,0.0,6.626290518034194,0
30,Research & Development,4,Laboratory Technician,4,1136,1.0124976370645369,True,11,3,3.971221133845867,3,0.0008372512282135,0.0,0
36,Research & Development,1,Laboratory Technician,3,5035,7.243343583281625,False,14,2,3.0021435867925077,2,0.0402478580365306,0.0,1
32,Sales,3,Sales Executive,4,5639,6.748991685447037,False,23,4,2.1496426917295377,2,6.930374981728752,6.729291554966315,0
54,Research & Development,3,Manager,3,15105,4.466454785484032,False,11,4,3.190061989004708,2,4.218472313169654,8.203589183178316,0
46,Research & Development,3,Research Scientist,4,3427,4.684233145844009,False,13,2,2.1445837657695,2,0.0,3.033720386823742,0
19,Research & Development,2,Research Scientist,4,3122,0.9887318331083064,True,12,4,2.0157269712311816,3,0.0,1.0031541256883412,0
29,Research & Development,2,Laboratory Technician,1,2122,0.9079370159511652,True,10,4,4.20599292384455,2,0.0,7.3975417941969726,1
56,Research & Development,3,Manager,1,17515,6.715486138090709,False,16,2,3.064760991178154,4,6.483220387930685,2.124567030091673,0
36,Research & Development,2,Laboratory Technician,2,5620,7.249254481330127,False,15,3,2.9892725685354566,3,0.0204216656449549,7.254233257509733,0
34,Sales,2,Sales Executive,4,8752,2.031831555191893,False,13,3,2.076082931216665,3,7.098411867472883,4.271652243419508,0
45,Sales,4,Sales Executive,4,8984,5.658655227778233,False,12,4,1.8982217583525456,3,7.31205467281408,7.805826236850276,0
30,Sales,1,Sales Executive,1,9685,1.9847794839992572,False,15,4,2.8858780404127584,3,2.039438340023294,1.9454576084765027,0
35,Sales,3,Sales Executive,4,4969,0.9373832825507086,True,11,4,2.022117584797146,3,0.0883293476012927,8.64211973362394,0
40,Research & Development,3,Healthcare Representative,3,9608,3.0522891185224816,False,20,3,4.11867172873235,3,0.0444611232508355,0.0,0
28,Sales,2,Sales Representative,2,2823,0.9425421100469786,False,19,4,3.1064473793657834,3,0.0483722821461554,0.0300426998617504,0
35,Sales,1,Sales Executive,1,4804,1.8553264644540688,False,15,4,2.31661510520098,2,6.258753875836659,12.273522747061213,0
23,Research & Development,3,Research Scientist,4,2758,0.0351252371851097,True,12,2,4.590064210043066,3,0.0187453776799295,0.0,1
24,Human Resources,1,Human Resources,4,2213,0.0,False,14,4,2.0108219920300083,3,1.967556010652512,0.8679079154743157,0
44,Sales,1,Sales Executive,3,4708,6.078425554247553,False,12,3,4.160852745269856,2,0.0,0.0065371778901414,0
32,Research & Development,3,Laboratory Technician,2,2331,6.097815098212384,False,21,3,2.688999952816341,3,0.0747152931728355,1.834900322137997,0
35,Human Resources,3,Human Resources,2,4409,4.140467226518939,False,11,4,4.323835989656311,4,1.083827060985057,8.66099923601108,0
39,Research & Development,3,Manufacturing Director,3,8017,3.9327330879612656,True,14,4,4.023402734990033,4,0.0,0.0449359053858046,0
42,Human Resources,2,Manager,4,15965,2.9752779468847947,False,15,2,2.23208860721942,2,7.373415393705795,5.633308574256024,0
35,Research & Development,2,Research Scientist,3,5098,0.965366097706939,False,18,2,4.287532884097168,3,0.0,8.350726902392596,0
42,Research & Development,3,Laboratory Technician,1,2390,0.9901844542763766,False,19,2,2.126978436890096,3,0.0643006924457375,3.926719279623381,0
22,Research & Development,4,Research Scientist,2,2433,1.0424601898053854,True,16,1,1.9321345771909957,2,2.0263304162001705,2.145760134563361,0
52,Research & Development,2,Healthcare Representative,2,10186,7.043831655854082,False,18,4,3.851019397137708,3,3.91455897165276,0.0,0
35,Human Resources,3,Human Resources,1,2028,3.8351158140130392,True,25,4,2.8931379353907825,3,0.0,2.078446143040708,1
33,Research & Development,3,Manufacturing Director,1,6924,1.0981796678656406,False,11,3,1.9165944486637116,4,5.890836512591701,3.026583581357302,0
45,Research & Development,1,Healthcare Representative,3,8533,2.0556249627374457,False,23,2,3.0472627110390067,3,7.627012246801212,10.775798137652666,0
45,Human Resources,2,Human Resources,2,5172,7.437540404392763,True,23,4,2.2067589357071324,3,0.0688271829821519,1.8997997257579868,0
56,Research & Development,3,Healthcare Representative,4,8398,2.924771831988526,True,17,2,1.7621638511658662,1,1.1445928343233294,4.016707717959424,0
54,Human Resources,3,Manager,2,16616,3.7513177070640262,True,18,1,0.4988586284935601,3,0.911201302400034,4.151851208393789,0
29,Sales,4,Sales Executive,4,7478,4.028689372600488,False,12,4,3.186444739885736,3,0.8463178503043346,6.998075339219059,0
44,Sales,2,Manager,2,15912,5.819026666777369,False,13,3,1.9369378639676835,3,1.0196856468833453,1.823312416745487,0
29,Research & Development,3,Research Scientist,1,3475,1.0151095575418334,False,24,3,2.8332441325902824,3,0.9188869033763494,2.0263890578754307,0
48,Sales,2,Manager,2,15778,6.079305692317299,False,14,3,2.079523230339759,3,0.8003700737924172,1.761896763059226,0
35,Research & Development,2,Research Scientist,3,5378,0.9689338110066112,False,19,2,4.337555821953743,3,0.0067599153855357,7.899853915610616,0
25,Human Resources,1,Human Resources,4,2209,0.0776913300309336,False,15,4,1.9281840443781904,3,2.1785569772287032,1.04143206724839,0
35,Research & Development,3,Manager,4,16121,1.0663586117892725,False,16,1,2.022310314322988,3,7.283757822612134,3.066611300531479,0
31,Research & Development,3,Manufacturing Director,4,6294,1.9823306075993117,False,21,3,1.991302977170518,3,0.0028340877941992,1.8550746054709848,0
41,Research & Development,3,Healthcare Representative,3,10613,3.100820419516681,False,24,4,3.2421661879758124,2,7.69363255758079,4.188754883524428,0
54,Research & Development,4,Healthcare Representative,4,10898,5.740341716726004,False,14,4,2.008673405164902,3,0.879763244260608,3.278468082370931,0
29,Sales,4,Sales Executive,3,9679,0.9100545907435684,True,21,1,4.311882573166463,2,7.371178208722711,6.28536347346712,0
33,Research & Development,3,Manufacturing Director,4,4805,0.9731342249527748,False,13,1,3.1515021945659,3,6.776167438615644,1.981147680649028,0
37,Sales,4,Sales Executive,3,9316,4.031654972787859,True,11,3,2.853917058909968,2,1.0053552690537528,0.0,0
40,Research & Development,3,Healthcare Representative,2,13756,1.0010286588694886,False,23,4,2.9837168696743364,2,7.546509544587445,11.437140977881684,0
61,Research & Development,3,Manufacturing Director,4,13436,3.036404171454561,True,12,1,4.092534346950966,3,3.845294851375912,3.0959479737715268,0
30,Research & Development,4,Research Scientist,1,5068,0.0422275793826601,False,16,4,2.1327908577530805,3,0.0,7.046683719539982,0
33,Research & Development,4,Laboratory Technician,1,5484,3.9941289643342928,False,17,3,3.234534631908409,2,0.0,6.7744771260692325,1
29,Research & Development,4,Research Director,4,16950,2.9817425448027657,False,14,2,2.0178033662927763,2,1.092709716684468,6.982794374965478,0
28,Research & Development,3,Healthcare Representative,4,7225,0.0,True,13,1,1.123773789383871,3,7.292608685354207,7.0337697691389085,1
38,Research & Development,3,Manufacturing Director,1,9784,1.8820036529390545,True,20,3,2.1824412210071555,3,6.535362352739487,6.837394671465977,0
50,Research & Development,1,Manufacturing Director,4,10996,1.9586618145855723,False,15,4,2.169070996226269,3,0.0,3.035306387428582,1
35,Research & Development,2,Manager,2,11961,7.260771801277973,False,19,2,4.256827623650859,2,6.215289965638511,2.047378432288102,0
48,Research & Development,4,Healthcare Representative,2,8553,3.9240786038564495,False,22,4,1.831896609376899,4,2.8963301523168585,7.192958996963493,1
42,Research & Development,1,Research Director,1,13221,2.8466573667307618,True,16,3,4.580650960899706,3,0.0113661064678779,0.0293732280816693,0
24,Human Resources,4,Human Resources,3,1515,1.0822387108388498,False,11,3,2.1858355479477383,3,0.0,0.0,1
30,Sales,3,Sales Executive,2,8825,2.88092036036576,False,12,2,3.2829826529061426,3,0.894488668157754,3.3115113240408216,0
42,Human Resources,3,Human Resources,2,6700,6.050938114646921,False,20,2,3.910805226655815,3,1.056070158604705,1.9361600041344236,0
33,Research & Development,1,Research Scientist,4,2988,1.0462333511197093,False,14,3,4.326504081667856,1,0.0,0.0407885609811241,0
35,Research & Development,3,Laboratory Technician,4,1968,0.9624025500362494,False,12,3,2.9916781467154645,3,0.0,0.0147556878726828,0
43,Research & Development,3,Research Scientist,2,2315,1.0424044541051811,True,12,3,1.9262128016227036,2,1.8514884622376613,3.0675930510287137,1
39,Research & Development,2,Research Scientist,3,4488,2.92735066651238,True,15,1,2.056876382809198,3,7.509664707617587,6.9135338230512495,0
49,Research & Development,3,Research Director,3,16408,5.423404558848744,False,16,4,3.149077160260471,3,0.0,2.9169618686267285,0
44,Sales,3,Sales Executive,3,12542,6.542487893888421,False,11,3,2.8917783382745337,1,7.419373589050601,9.829533303955175,1
31,Research & Development,4,Laboratory Technician,3,3743,0.0,True,15,4,1.9012031389788189,1,0.930260239975621,2.007654788748677,1
47,Research & Development,4,Laboratory Technician,1,3552,0.8220319340234387,True,14,3,1.9401049363451184,3,0.0,8.564808278523499,0
35,Research & Development,4,Research Scientist,4,2649,0.9647822344267548,True,12,3,2.071915836197406,2,6.85755170576746,7.901739270061755,1
46,Research & Development,4,Research Scientist,4,2045,4.052683939512782,False,20,4,2.907983220349732,3,0.0,3.0616676294729737,0
40,Sales,3,Sales Executive,4,10783,6.9455450258425815,False,10,1,2.163082578192572,2,1.8724650462134156,11.655629122004354,0
34,Human Resources,4,Human Resources,2,2345,2.9011233452758334,True,11,3,4.117533494379464,4,0.0,2.76274544014421,0
28,Research & Development,1,Laboratory Technician,3,3532,2.0811641144088098,False,11,3,4.887298376893039,1,0.0020027061467858,0.0,1
38,Sales,3,Sales Executive,4,5324,1.014614028838236,True,13,2,1.0255229437941742,3,1.0445438912568086,2.8361526146698166,0
55,Research & Development,3,Healthcare Representative,4,11516,3.272043140556565,False,20,3,2.120306930473177,4,0.0578994045752375,0.0382747523786115,0
46,Research & Development,1,Manufacturing Director,2,4887,4.098050643695878,False,21,3,1.811430138485849,4,0.0,0.0092472334888579,0
41,Sales,3,Sales Executive,1,4391,0.0033422753824597,False,16,4,2.128893928205489,3,1.0295160591797314,6.865958155048325,0
42,Research & Development,3,Research Scientist,3,2744,2.87153251721127,False,24,2,1.044328075250691,2,2.883222527152775,3.048525540268363,0
37,Research & Development,4,Research Scientist,3,2538,3.8294113917546135,False,12,2,3.126926582829276,3,2.14447565598604,1.969408830470842,0
46,Research & Development,3,Laboratory Technician,2,4369,1.0706803706475874,False,12,2,4.16917337279577,2,0.0,7.753113989034892,0
54,Sales,4,Sales Executive,1,5477,2.046820764730706,False,13,4,4.039739087185633,3,0.0,4.665673351336371,0
27,Research & Development,3,Manufacturing Director,1,4480,4.999936334456172,False,19,3,0.9024665340119964,3,1.9240011963848245,0.0398961251242756,0
48,Sales,4,Sales Representative,3,2488,2.097464978392749,True,10,3,2.980980497433199,3,6.577776483499795,7.180262482999389,1
37,Research & Development,3,Manufacturing Director,2,4608,1.812840902948144,True,11,4,2.201983158311218,2,0.0384640694596641,0.9953937871829636,0
30,Research & Development,2,Research Director,1,10383,0.0142759718843756,True,13,3,4.294619940503845,2,1.1646236676218993,6.656837602123644,0
37,Research & Development,4,Research Scientist,3,3435,0.0,True,18,1,0.5375983669330333,2,0.0,0.0,1
34,Research & Development,3,Manufacturing Director,2,8303,0.0,False,13,4,4.6462511502434,3,0.0,13.443104875568457,0
26,Human Resources,3,Human Resources,4,2739,0.9411605532494268,False,15,2,1.801795561945808,3,2.069379449330195,1.8903329541011988,0
29,Research & Development,2,Laboratory Technician,3,3324,1.0237644750789268,False,13,4,1.9897048155458608,4,0.0,3.06524096868947,0
29,Research & Development,3,Laboratory Technician,4,6389,0.0052263532278164,False,12,1,4.567051414533575,3,6.803440349108437,4.911971114232248,0
26,Research & Development,1,Laboratory Technician,3,2181,1.1450062590469705,False,19,3,0.5023537168740462,2,0.0384720434858458,0.0,1
33,Research & Development,1,Research Scientist,4,5412,6.410076082302672,False,17,3,0.4196332582317442,2,0.0241116495510743,7.021244623040587,0
60,Research & Development,3,Healthcare Representative,2,10291,1.971721200175612,True,12,4,2.821585204830636,3,0.0983969341845625,3.7908766396854303,0
31,Research & Development,4,Healthcare Representative,3,6421,1.981004744722924,True,17,1,4.440173485093896,3,0.0,0.0450016040642723,0
45,Research & Development,4,Manufacturing Director,4,8562,2.855659584875637,False,14,3,3.979604928648999,2,3.7981842025735584,6.2886980402631405,0
29,Research & Development,4,Research Scientist,4,2148,1.0305945442888065,False,24,4,2.785701139245696,2,0.0,4.084458467196979,0
37,Research & Development,4,Manufacturing Director,3,9559,1.036396525422964,False,18,3,2.058397641124744,2,0.9151003946859771,9.315665470185886,0
29,Sales,4,Sales Representative,2,2979,0.0588675947846984,False,13,1,2.548245560958247,3,1.0555497565775058,2.166272247277373,0
45,Research & Development,2,Laboratory Technician,2,1983,4.067362253712791,False,12,3,2.8832520996915254,4,0.953376238364522,1.894479629650714,0
35,Research & Development,1,Healthcare Representative,3,6317,3.1378993184268285,True,15,3,4.163931109669044,3,0.0089298662204078,3.916434688614216,0
24,Research & Development,2,Research Scientist,4,2648,1.0776472469150853,True,11,2,3.181696283919107,3,0.9415010346886504,3.7263677204051167,0
40,Research & Development,3,Laboratory Technician,2,2466,4.298403140033198,False,13,2,3.821771252755356,2,0.0,4.836343747027818,0
41,Sales,4,Sales Executive,4,6255,6.419920412022149,False,14,4,3.039799011656524,3,0.8487096327230894,10.116416763638536,0
50,Sales,1,Sales Executive,1,10005,6.270021010172052,True,12,2,1.9050556064020143,2,1.9174010479263457,2.072153273932356,1
21,Research & Development,2,Laboratory Technician,1,2535,0.8891063079883941,False,14,1,2.8193351791623265,2,1.1146641684415444,0.9063610603916062,0
44,Research & Development,4,Research Scientist,4,3688,8.84454780696329,False,15,1,2.660860975154596,3,7.24791187883444,8.00357124860969,0
40,Research & Development,1,Healthcare Representative,1,6281,1.9226910449365184,False,15,3,2.9510670754501773,2,0.9799189954017784,1.9316924270569236,0
31,Research & Development,3,Research Scientist,4,5172,0.011343961264753,True,12,3,3.794008816390075,3,0.0,2.7606564423408213,0
41,Research & Development,3,Healthcare Representative,4,4087,1.1075241550732884,False,13,2,3.837011452259136,3,1.9206473604253325,2.074730245036637,0
43,Research & Development,4,Research Director,2,16973,5.046708021550458,False,11,1,1.9013386757595545,3,0.0647197298978503,3.0730050381309018,0
42,Research & Development,2,Laboratory Technician,2,2698,7.909413393391957,False,23,2,4.283729596067858,2,0.0123387317269943,4.216045350487738,0
51,Research & Development,1,Manager,2,13212,1.8367557112809765,False,11,4,1.980155124514655,3,1.9325566254372164,1.903031988845585,0
35,Research & Development,4,Healthcare Representative,3,6744,2.9297953829681638,False,11,1,0.4299792392497898,3,0.8901166769143859,6.583193572268551,0
38,Sales,2,Sales Executive,4,9613,1.004106613251784,False,14,4,2.98991635687356,2,7.929346758906074,7.360500049302806,0
45,Research & Development,2,Healthcare Representative,1,4957,1.9810927760131245,False,14,4,4.360658444434522,3,2.0872715455552004,1.9541257115927344,0
27,Sales,3,Sales Executive,4,6720,1.157955673234313,True,12,3,2.0998759116012886,3,0.0168329596282413,7.008681839125189,0
40,Research & Development,1,Research Director,1,13453,3.000744530311953,True,18,3,4.572308892300352,3,0.076400377200441,0.0282222946727785,0
37,Research & Development,4,Research Scientist,3,2606,1.0039710988212105,False,11,4,1.861406504890176,3,0.0408448527331143,2.97350905178536,0
22,Sales,3,Sales Representative,1,2349,2.8094396680278133,False,13,3,2.9411852511301264,3,0.0417106117677596,0.0271676504822646,0
30,Research & Development,2,Manufacturing Director,1,4471,1.0396504302972942,False,12,2,4.6875111207225695,1,2.833368411546992,11.844715586505664,0
38,Research & Development,4,Research Scientist,4,2237,0.9531544243946446,False,11,2,3.146990716693048,3,4.887788303384216,6.869587476654446,0
51,Sales,3,Manager,1,15851,1.015675322973729,False,11,1,3.1082006157248223,4,1.078178727031333,14.955898800837572,0
36,Research & Development,2,Manufacturing Director,1,5627,1.9015201786574696,False,12,4,2.994177105616056,3,6.962499203560268,6.851332777702298,0
53,Research & Development,3,Manufacturing Director,4,11333,0.0012955677034831,False,16,2,3.8013196035014176,3,0.9257451012973344,9.728926932262915,1
43,Sales,4,Sales Executive,4,4204,1.0915488798457345,True,17,3,0.5592719219089327,3,0.0,6.848435214658725,0
53,Research & Development,2,Research Director,4,14201,2.1690036267108304,False,12,4,3.850642866532495,3,0.0,0.0,0
35,Research & Development,2,Research Scientist,4,3487,0.9649584319042588,True,13,4,3.02413925856674,3,0.9116184885152046,3.387559939900439,0
46,Research & Development,1,Research Scientist,3,4366,3.889593495196837,True,19,3,2.101803388972855,2,0.0,2.004763558185575,0
27,Sales,1,Sales Executive,3,6096,0.0407597217317573,False,14,2,4.625753631724456,2,0.0,6.869292792769398,0
27,Research & Development,2,Laboratory Technician,1,2043,0.0,False,13,2,3.214480671224948,4,0.9951451856638046,3.818601482353431,0
34,Sales,4,Sales Executive,3,7344,1.0460362369746037,True,14,4,3.2676683172964647,3,7.514020717656927,5.977583589301866,0
36,Sales,3,Sales Executive,2,6996,0.934836746720374,False,13,1,2.915963203834629,3,0.0377592084052091,6.029508149723635,0
35,Sales,3,Sales Representative,3,2230,0.961112399760072,True,19,4,1.9599554503212653,3,0.0723370869237425,0.0049288802903743,0
